time|pid_servo_Kp|pid_servo_Ki|pid_servo_Kd|pid_servo_setpoint|pid_servo_measured_value|pid_servo_actuated_value|pid_motor_Kp|pid_motor_Ki|pid_motor_Kd|pid_motor_setpoint|pid_motor_measured_value|pid_motor_actuated_value
2023-04-21 13:05:29.033768|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:29.063311|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:29.100470|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0.1
2023-04-21 13:05:29.127094|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.100000000000007|0
2023-04-21 13:05:29.178572|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:29.245528|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0
2023-04-21 13:05:29.285086|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.318662|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.336407|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.373157|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.391844|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.433507|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.478388|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.506673|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.546565|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0.1
2023-04-21 13:05:29.571722|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0.1
2023-04-21 13:05:29.605754|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0.1
2023-04-21 13:05:29.637878|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|8.099999999999996|0
2023-04-21 13:05:29.680910|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0
2023-04-21 13:05:29.697817|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0
2023-04-21 13:05:29.729577|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0
2023-04-21 13:05:29.759847|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.773694|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.812190|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.843652|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:29.889416|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:29.907387|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.100000000000007|0.1
2023-04-21 13:05:29.950607|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:29.968911|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:29.992394|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|-8.099999999999996|0.1
2023-04-21 13:05:30.059274|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.083390|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.107188|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.142780|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.177348|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.199538|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.258149|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.333650|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.370285|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.393935|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.423370|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.459454|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.483482|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.523333|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.553679|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.585977|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.631224|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.683022|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.737758|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.777504|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.821407|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.860530|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.881812|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.917787|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.936740|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:30.977837|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.002847|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.058492|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.078075|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.118098|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.142117|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.189647|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.229001|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.274534|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.298087|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.340313|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.371206|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.425793|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.463083|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.483221|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.505470|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.548078|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
2023-04-21 13:05:31.595500|3.5|0|0.5|0|0.0|0.0|1|0|0|0.1|0.0|0.1
